amount_inr,hour_of_day,day_of_week,tx_count_last_1h,tx_count_last_24h,amount_sum_last_1h,amount_vs_avg_ratio,ip_country_match,card_country_match,is_new_device,merchant_risk_score,mcc_risk_tier,device_age_days,unique_merchants_24h,is_first_transaction,is_fraud,is_weekend,is_night
1239.541757792578,11,4,2,7,2915.862108700845,0.8833387020666967,1,1,0,0.044963468171216416,0,91.30218241735892,7,0,0,0,0
11541.665550304975,18,1,1,9,1050.0739341771337,1.681364559371553,1,1,0,0.27629101254787114,0,177.03917319910138,2,0,0,0,0
2145.287582352887,6,5,1,10,2408.1642343821613,0.946941503063705,1,1,0,0.2955256086108957,0,131.3968662633007,1,0,0,1,0
323.18000836709786,14,5,3,9,3199.702483471628,0.9960520153597607,1,1,0,0.10049450879694481,1,5.681945530144738,8,0,0,1,0
988.742697399294,14,2,1,9,4021.1576186952084,1.0610566692786985,1,1,0,0.04502811508859388,0,41.00993669440742,1,0,0,0,0
3703.3467052109977,10,2,2,8,760.8092565386087,1.299948996864568,1,1,0,0.15949550531289847,0,288.49620345457765,5,0,0,0,0
2443.1778219890766,13,0,2,2,10000.833876203671,1.2893552045662113,1,1,0,0.09735842773828979,1,14.184725805722358,2,0,0,0,0
1345.8677206723498,7,3,3,3,8311.849985239065,1.217723957488908,1,1,0,0.2624806100967359,2,193.2420645808314,5,0,0,0,0
10715.3786929453,8,2,5,6,1868.8246992256443,1.4336272786494013,1,1,0,0.10412509207578657,0,271.8501662400659,4,0,0,0,0
1514.9834617646113,2,5,2,7,3977.8866454634767,0.8669886645019809,1,1,0,0.1920148636970945,1,20.173045568095773,3,0,0,1,1
5013.447274714432,19,1,1,6,1480.4710408807493,0.7357767254458984,1,1,0,0.14694024491503482,0,37.908555309554394,1,0,0,0,0
28388.236504709752,19,3,1,7,1929.7257289149836,1.0497775600135775,1,1,0,0.0075938778243296486,0,358.5909572982807,4,0,0,0,0
428.8897684412684,13,4,1,9,1798.0438990147659,1.512969400108298,1,1,0,0.16565675990346748,0,220.16923312698935,2,0,0,0,0
11364.595701917857,11,4,3,5,4992.427895788806,0.618813226887359,1,1,0,0.06774660837993915,0,174.29116038827425,2,0,0,0,0
926.6430893623705,20,1,4,13,958.5562474896768,1.2789272243128091,1,1,0,0.25968813526847206,0,152.86921467063277,1,0,0,0,0
753.4280415055714,12,3,1,12,3079.2406595212783,0.6121043720005981,1,1,0,0.0860171481141189,2,37.326155092343754,1,0,0,0,0
4103.525104622592,6,0,5,13,715.4945346088901,1.240745232307546,1,1,0,0.45128884942228586,0,6.911653135115998,2,0,0,0,0
1157.6843703263885,20,3,2,7,2735.147516421376,0.7436845342806648,1,1,0,0.36855645619040067,0,47.80243454607008,4,0,0,0,0
1164.8157963384715,15,5,2,8,5137.00683117623,0.9702223957985086,1,1,0,0.29359568827022164,0,267.46639418603195,4,0,0,1,0
1284.440791290096,14,0,3,9,1759.383545738008,0.9266378839580348,1,1,0,0.20107031644938228,1,17.471716344072185,3,0,0,0,0
2835.487587492495,10,5,2,9,3331.725536070329,1.5180098111830769,1,1,0,0.19819040418470202,0,93.42212755584453,5,0,0,1,0
4261.044339306487,9,4,1,2,3368.8624988860406,0.5717558071586333,1,1,0,0.19662764851555112,0,46.525804950688055,6,0,0,0,0
933.5396825514478,10,0,5,7,1513.2137731882144,0.7975986592746768,1,1,0,0.32925992410804505,0,524.1951310135261,5,0,0,0,0
6859.689814571958,16,2,3,5,2305.2759854603837,1.0199112069400562,1,1,0,0.08054447044113949,2,205.39124969597765,7,0,0,0,0
4239.295821015314,15,0,1,7,4672.2723003849815,1.289009062312066,1,1,0,0.12695562806671412,0,643.6597159682743,5,0,0,0,0
1544.1852044184475,12,1,2,8,501.7184718701365,1.5394470059225664,1,1,0,0.1871916942353868,1,163.48951529027264,4,0,0,0,0
2345.1953973424684,10,5,1,8,620.3000311447987,1.0236538381458893,1,1,0,0.10440501886849197,2,184.77717384386207,2,0,0,1,0
3187.3761525767877,10,2,3,7,1536.481582536518,0.8707083578297949,1,1,0,0.12865494168281255,1,147.81567514184118,1,0,0,0,0
1108.5790093540218,14,6,5,10,1090.6161227434193,0.9864678875946852,0,1,0,0.152870070759032,0,66.77213737000518,0,0,0,1,0
1505.9682615914085,12,0,1,10,4756.789742202792,0.9375913764634498,1,1,0,0.520340970372922,1,80.25560616154723,1,0,0,0,0
6538.09069191882,19,0,3,7,1660.6281806782144,1.0855363599169574,1,1,0,0.22611362955074454,0,142.2990156379117,1,0,0,0,0
1487.9930079784656,11,6,4,8,4628.743033721836,1.0209200710783595,1,1,0,0.37317136092267805,1,224.40844278551617,1,0,0,1,0
5627.224233466409,11,1,0,10,16811.083650234046,0.474005119536535,1,1,0,0.06805867349908394,0,191.64473850759111,0,0,0,0,0
1422.4023652230003,19,3,3,10,4966.793018145335,1.3400866661356552,1,1,0,0.17358168224287088,1,265.80163992421166,3,0,0,0,0
5831.489025935039,10,0,2,5,19510.154838898914,1.0206681078201874,1,1,0,0.1960877021368992,0,92.0059074755667,2,0,0,0,0
1803.0599599728725,16,5,3,13,2137.409682693958,0.7305699345866652,1,1,0,0.17543394528557443,1,292.8697702856987,3,0,0,1,0
1144.8139231304835,9,0,1,11,1203.3419296099723,1.1644983347313809,1,1,0,0.2305451364935758,0,129.78116758896476,1,0,0,0,0
1635.5667002844516,12,4,4,8,363.04545979195007,0.9036727832995349,1,1,0,0.21784021197386175,0,119.19733050363227,3,0,0,0,0
1758.2093229146228,15,4,0,2,10925.892301180902,1.042127778409189,1,1,0,0.3509564988657562,0,145.07351707184617,2,0,0,0,0
187.88949621579977,5,2,2,8,2093.2745322411897,0.7771363797305648,1,1,0,0.25937509916703244,2,92.87885424700316,5,0,0,0,1
2117.1808528108745,5,5,1,9,3876.7742105156117,1.0645440437979563,1,1,0,0.10847795076258639,1,254.42276059406646,4,0,0,1,1
1950.4145421495912,15,2,1,5,7854.724429110196,1.4115661827220967,1,1,0,0.23399805269218604,0,54.783735742512654,4,0,0,0,0
1250.2565530914228,7,5,3,7,826.4187311484311,1.18795314656239,0,1,0,0.6304637318126237,0,61.478215257679345,2,0,0,1,0
2579.664119579204,12,5,1,4,2899.3458133366294,0.5179486276371663,1,0,0,0.03713613857395764,0,36.310785867870095,3,0,0,1,0
828.5836982591117,20,1,1,10,3081.790883729526,1.1440666538215143,1,1,0,0.26343523230514965,0,76.43734691317778,4,0,0,0,0
3686.829494935945,14,1,0,9,688.7510913401579,1.2963807859876102,1,1,0,0.16955561908635966,0,406.0583339000387,3,0,0,0,0
870.7352449726352,14,1,3,5,11990.901517088583,1.0716930616978053,1,1,0,0.14273070592505027,2,21.68273108091746,1,0,0,0,0
26684.758669903047,4,3,2,10,3115.3437263709593,1.252480395088231,1,1,0,0.11386553677493548,0,137.06237955296453,1,0,0,0,1
382.47598201072185,19,4,0,6,1474.7804686526488,0.9349995148626435,1,1,0,0.052290324647196455,0,271.6124915919786,1,0,0,0,0
2492.695196840808,11,2,0,6,907.7666087728778,1.0913439242010554,1,1,0,0.2161282135645506,1,149.77589169497622,2,0,0,0,0
1665.248949247132,12,1,3,10,5548.068167838789,1.163086096122864,1,1,0,0.08433939139689413,0,183.2330080769839,2,0,0,0,0
982.4795610101347,6,3,2,6,11202.726749233838,1.2004416558032152,1,1,0,0.18134961665490554,0,231.8775472230938,2,0,0,0,0
8331.99495835315,11,4,4,7,1987.5939384545136,0.6526234069450176,0,1,0,0.36191155081364634,1,374.339512597296,3,0,0,0,0
16324.186879248342,8,5,2,9,4293.982317360139,0.5777612465738704,1,1,0,0.14559085191865284,2,58.85672448421109,2,0,0,1,0
1075.610447467135,10,3,0,6,513.8170720130476,1.1465715684230557,1,1,0,0.07488042047032699,0,2.5212841842755345,2,0,0,0,0
1612.2061408908808,7,1,4,11,11782.457770633744,1.011730349117692,1,1,0,0.4984798483165997,0,22.871753102800255,6,0,0,0,0
118.8349609004955,13,5,3,12,3232.718576613071,0.8747154620519146,1,1,0,0.3158964561690924,0,124.71235768958113,1,0,0,1,0
20965.022563192182,13,0,2,14,7943.181465706756,1.1124978272401806,1,1,0,0.1426403073319032,0,63.38169244781052,4,0,0,0,0
1112.605782889645,15,1,0,10,1419.901313663854,1.0281869353051125,1,1,0,0.0747019691664198,2,92.4196305651702,2,0,0,0,0
9595.509986830177,14,1,3,10,3284.520947337292,1.2103508047346827,1,1,0,0.1508794636909456,0,104.47879839636614,4,0,0,0,0
4759.497540206542,10,4,3,5,985.467748875313,0.9332041885424521,1,1,0,0.292993732827459,0,176.4557328162637,5,0,0,0,0
1139.27410870275,10,0,3,7,6731.95518198224,0.8292583052585994,1,1,0,0.018426555191485283,1,168.61956977861038,3,0,0,0,0
1362.5468701769153,17,4,2,1,3055.1521502793676,1.1099455636195956,1,1,0,0.3589338388203626,0,85.3536361515844,5,0,0,0,0
5120.118755360525,10,5,2,8,1318.3164804887758,1.6786716074610633,1,1,0,0.18071399527376666,0,78.29970109830299,3,0,0,1,0
671.4809649341818,13,4,1,9,15301.243571759069,1.389544919983294,1,0,0,0.34985856211973004,0,122.50372752216091,5,0,0,0,0
609.1388472210145,6,2,3,4,6262.40219750579,1.5282359351433072,1,1,0,0.3473754129494169,0,29.684974292212,0,0,0,0,0
184.90178080937199,8,6,2,6,7265.020627811131,1.0223616037536902,1,1,0,0.056333607331832396,0,175.95386360901784,5,0,0,1,0
387.8332461365089,19,6,1,6,8299.881686558965,1.3841500817411878,1,1,0,0.07459023881092601,1,75.81505647054631,4,0,0,1,0
1111.7644301602022,11,5,1,9,2244.4371696852995,0.7670240179566403,1,1,0,0.09302532598530992,0,140.6619649171645,0,0,0,1,0
2667.1376920287994,15,2,2,10,2831.113022640946,1.6473447394611471,1,1,0,0.50020252424736,1,328.6133609439174,2,0,0,0,0
93.36803609831465,18,6,49,120,7151.183600948702,1.0961821956182989,1,1,1,0.03235104040163507,2,29.722924904175382,14,0,1,1,0
4056.4546276520828,19,0,1,11,8926.479154176584,0.9141413518823731,1,1,0,0.2186718795170964,0,16.506897713040008,4,0,0,0,0
982.3477290318656,12,0,3,10,11119.812530096235,1.232102173525657,1,1,0,0.0822317871212759,0,25.59315500322508,6,0,0,0,0
700.5857886900073,15,6,4,5,1166.7641009530896,1.1774828358563885,1,1,0,0.1671646951745352,0,268.4256956613273,3,0,0,1,0
154.48669701087846,9,5,2,5,1732.6131847118643,0.9287708782455079,1,1,0,0.19216332085399393,0,2.3583289615932967,1,0,0,1,0
17043.615278638936,5,1,3,11,8154.145611121969,0.8904386349407605,1,1,0,0.06465138812755601,0,24.714414234237562,0,0,0,0,1
7655.860809752292,13,3,1,11,2358.7784115298073,1.6662672657444078,1,1,0,0.17549714595756186,0,18.054812538849912,1,0,0,0,0
1561.0169659561768,13,1,5,11,10823.938325080588,1.4132483106018134,1,1,0,0.06590977436938138,0,51.82921615163859,4,0,0,0,0
5368.167043439866,9,4,4,9,276.3346387412867,0.8601877221564529,1,1,0,0.3782061101947647,0,284.18675110924,1,0,0,0,0
7740.7053434471745,11,0,3,9,1154.1134998106063,1.7655836657457917,1,1,0,0.232168544031934,0,10.965623923433172,4,0,0,0,0
3928.3372451832565,18,4,2,6,3148.260547914195,0.8749722194001214,1,1,0,0.2195830109192957,0,156.67454250617158,3,0,0,0,0
126.07255577695595,13,1,3,9,2507.184854587551,0.4811457721616429,1,1,0,0.10423111547716019,0,216.6963830563672,2,0,0,0,0
1812.846329667796,8,6,1,14,23605.801206091204,1.078439885228767,1,1,0,0.3646411119562577,1,0.21217102625752143,3,0,0,1,0
5524.938470715577,12,3,3,8,13693.43785732316,0.8201095278744847,1,1,0,0.062385788662456726,0,108.08418515276936,3,0,0,0,0
838.5996211749167,19,2,1,8,1911.0517863307814,1.232134722647308,1,1,0,0.04180775093031112,1,152.3530401657484,2,0,0,0,0
5352.479950713657,12,1,0,8,1330.2657697067468,0.9338668693201307,1,1,0,0.23300162886365988,2,53.638101836517755,5,0,0,0,0
1605.504823698236,9,5,3,10,1536.4235656635058,0.6763821534296157,1,1,0,0.18585876377253727,0,110.6722199471414,1,0,0,1,0
4850.257796912471,16,1,1,6,6334.990458446779,0.8100938100547168,1,1,0,0.49085704836215993,0,297.41552714460215,4,0,0,0,0
1009.637230594567,14,1,0,8,2219.3231075932026,0.8850359624357,1,1,0,0.04820713546745877,0,125.30306295676378,1,0,0,0,0
5115.429336226195,6,5,2,7,9662.362688140047,1.287531954295775,1,1,0,0.17486972758282968,1,60.632003808189275,4,0,0,1,0
10742.898288751518,6,1,1,6,771.0615524274197,1.028597986637298,1,1,0,0.0874311168738061,2,117.07566421745557,2,0,0,0,0
12460.551797582893,2,1,0,12,2785.6750632199055,1.108264238126931,1,1,0,0.06377716731928901,0,618.2918016744705,2,0,0,0,1
2527.1910467606644,12,5,4,6,5043.128751410992,0.9514493978697456,1,1,0,0.1629294652719328,0,507.18379360053615,2,0,0,1,0
1274.9904785228346,10,3,2,15,753.3565605859428,1.2272660066268486,1,1,0,0.09214273996162249,1,1.2129798557033442,0,0,0,0,0
423.745316883701,18,4,1,9,15367.235071148245,0.772925092642452,1,1,0,0.05178559871071844,0,348.67225190377883,2,0,0,0,0
5998.39522618949,14,4,5,10,3929.1724267800387,1.1221271053029696,1,1,0,0.17954768104373578,2,219.63066556974562,0,0,0,0,0
854.9316358625558,8,1,1,13,46624.222626541195,1.0813341868968438,1,1,0,0.1632375713945365,0,32.06800438832825,3,0,0,0,0
2298.3404426963084,4,1,0,6,5314.819021103788,0.8060795989330872,0,1,0,0.1852848376472958,0,15.88161056026279,6,0,0,0,1
5114.3342090889755,19,1,0,4,578.2127742709299,1.5211337362875372,1,1,0,0.09351926253464173,0,218.20220134592068,2,0,0,0,0
2191.2454489295465,11,5,2,6,11844.682362157651,0.48361549659218606,1,1,0,0.11217172885507641,0,1.1679911460486156,4,0,0,1,0
16774.31917873245,8,0,1,7,1857.6839472260792,1.0494394162453389,1,1,0,0.28268889314265555,0,173.45504332025322,3,0,0,0,0
2292.172399704683,10,4,2,9,9047.182905423899,1.0807283322842813,1,1,0,0.2462612217286404,2,58.56164113615321,2,0,0,0,0
3035.3279852667697,11,2,1,7,5736.110526291981,1.2339275376702414,1,1,0,0.15830865849413595,0,94.6548334840273,8,0,0,0,0
6841.215545372655,10,2,6,4,1343.381288499739,1.4204425874648934,0,1,0,0.8760354198047522,2,33.95358727192773,3,0,1,0,0
3597.459841477711,11,2,2,7,2035.6216113648672,0.9525798992617965,1,1,0,0.274878297135352,1,312.84409707863693,1,0,0,0,0
627.7380063077766,13,6,4,10,755.0267117445069,1.151004776589444,1,1,0,0.21944304263671602,1,1.5255521207225229,4,0,0,1,0
16504.82277930081,12,1,1,6,1404.5782882599326,1.2926549584950577,1,1,0,0.026575373403897783,1,95.7236171883641,1,0,0,0,0
16215.368436414099,17,3,3,6,2663.238486217925,0.9543703937736628,1,1,0,0.21965895043939207,0,117.329508359295,3,0,0,0,0
724.9442346332755,10,2,0,8,6740.926475687332,1.044789979108698,1,1,0,0.1796941875850718,1,248.8760627957065,3,0,0,0,0
190.90709707570315,17,0,0,12,3615.7853920171383,0.8961410641175147,1,1,0,0.08199652521121883,0,51.46009959871329,2,0,0,0,0
9415.995196380709,12,5,2,7,568.263146974091,0.8973247018566578,1,1,0,0.09250128038972032,0,281.7593904856912,2,0,0,1,0
2118.2996601440614,12,4,4,5,4918.957235834183,1.545069098037896,1,1,0,0.18630393178663443,0,45.760939765132406,3,0,0,0,0
7558.0563035232235,6,6,0,5,1753.4194613673503,0.9355545570657812,1,1,0,0.5029860106460327,1,145.7037676786289,4,0,0,1,0
1706.5399601979468,14,3,2,8,2582.3337169030556,1.3790204135111628,1,1,0,0.31656356913289535,0,226.27018437481124,5,0,0,0,0
1445.8641123320274,14,5,2,12,9829.34789301871,0.7607260148367774,1,1,0,0.40496293483005086,0,203.81810880209395,3,0,0,1,0
3471.2586492684577,16,6,4,11,11642.621730858953,0.8730505113225437,1,1,0,0.24431426670080536,2,12.242524852273213,2,0,0,1,0
972.9945177397992,14,4,4,13,3125.569508028957,1.0365596598908526,1,1,0,0.08693301748291239,0,303.6278925478577,3,0,0,0,0
5897.073363529744,11,0,1,11,3997.1685756877205,0.9349341560090071,1,1,0,0.49455683733617545,0,305.0261270705637,2,0,0,0,0
2293.60125741789,19,6,0,6,7194.753751485029,1.1809198260575695,1,1,0,0.061307779254599376,1,95.36415103257272,0,0,0,1,0
11917.133008162597,13,5,4,5,5003.315097144875,0.6942187137007496,1,1,0,0.12951486643473048,1,153.94501471827516,4,0,0,1,0
641.1273211631525,16,5,4,7,3565.651675075474,0.6521557369924884,1,1,0,0.05165578511659087,1,27.62983760894511,6,0,0,1,0
1676.2845632388135,8,2,1,9,1859.655818214237,1.3760163117370605,1,1,0,0.07938122767953006,1,42.51486056506297,3,0,0,0,0
2760.440578424274,18,3,1,6,2984.342129629779,1.710474806618037,1,1,0,0.18918840299729303,0,44.010010076416215,4,0,0,0,0
9186.933929604495,14,0,0,9,4765.959571382901,0.4885798424229809,1,1,1,0.2362104126870508,0,18.712727272296096,2,0,0,0,0
4930.200917791635,15,4,1,11,11345.660832838239,0.8932426700720866,1,1,0,0.24469248693893142,0,84.81499859402572,3,0,0,0,0
402.0664380288405,8,0,4,6,582.6138483482906,1.2164923013231175,1,1,0,0.6285678950750454,0,126.77876593331965,3,0,0,0,0
378.62372273640227,7,5,1,8,3541.0398228906893,1.0876204611741178,1,1,0,0.13455095598948977,0,6.457890584352812,2,0,0,1,0
4925.283215189314,14,0,2,10,16718.86381998984,0.6198128442945295,1,1,0,0.3171738416619158,2,427.4317796037709,3,0,0,0,0
50000.0,20,3,5,12,2832.5472673238255,0.7762118879660039,1,1,0,0.04814356297267075,0,78.20790338846423,3,0,0,0,0
19118.221739949397,8,5,1,17,1229.8308899273266,1.0364072680232284,1,1,0,0.10165054392157688,0,74.30191514407704,4,0,0,1,0
10462.288583243993,16,3,1,11,1937.1052732657386,1.1647951273663795,1,1,0,0.057517412080169396,0,487.7229577810382,3,0,0,0,0
906.3942043466045,9,5,1,11,4429.643662047808,0.31566645082280687,0,1,0,0.32126883622338653,2,175.14406074672118,1,0,0,1,0
1119.7543442003494,7,1,2,8,1041.4463784738518,0.46606547362660744,1,1,0,0.13655714342433986,0,727.8825376062819,6,0,0,0,0
2527.5222905114883,14,5,2,9,1645.3023476210983,0.8743250432303017,1,1,0,0.10799730351230191,0,20.779664451226882,5,0,0,1,0
2450.1399589110006,11,1,3,12,3538.557494367103,0.5247196739310114,1,1,0,0.0878497238891082,1,454.1501046257932,3,0,0,0,0
3449.180500672545,11,5,1,6,1917.4940062524634,0.5230263292222694,1,1,0,0.4086123578214132,0,6.985564840996931,4,0,0,1,0
2442.27384160902,19,2,3,6,3549.310485878236,0.9808544218413472,1,1,0,0.07195279052530452,0,54.55116487695096,1,0,0,0,0
1838.496883837762,13,4,1,8,4002.3274600387517,1.1344390745380606,1,1,0,0.5631579833794644,2,101.69077761809663,5,0,0,0,0
853.400885268693,12,2,1,10,11086.0510941111,1.377120623321324,1,1,0,0.5177876824474563,0,96.34420292575241,0,0,0,0,0
882.6436138946999,8,1,1,5,1767.946783124894,1.0951852836511349,1,1,0,0.12642203635568655,0,587.3846508240022,6,0,0,0,0
4921.980621696891,16,1,3,8,2865.868522432439,1.1994118820203732,1,1,0,0.14464873985045773,1,70.75615147454037,4,0,0,0,0
12320.932579672502,15,1,1,10,31239.167833275733,1.1964543037578375,1,1,0,0.1152169128646804,0,111.43736796452464,3,0,0,0,0
15761.025623246502,17,3,2,6,3209.5020345049493,7.998680074781294,1,1,1,0.2211805055832375,0,0.0,3,1,1,0,0
1170.3779537748057,18,5,1,9,2267.678423623768,1.3330329343428942,1,1,0,0.1297121619283682,1,1.1334628635043813,2,0,0,1,0
3031.263721990225,16,1,1,9,741.5456178774087,0.9656996920784429,1,1,0,0.40690414852009926,0,64.1937576927994,1,0,0,0,0
4949.908784933616,12,2,1,10,24449.311156304553,1.026683543533379,1,1,0,0.12555747665049055,0,293.7191001306318,2,0,0,0,0
13772.106160861087,11,1,1,8,3612.3063074677916,0.8409271979423164,1,1,0,0.17299977610693787,0,138.8861815221879,1,0,0,0,0
693.5740342516195,8,3,2,7,1623.015733386643,1.290510525631201,1,1,0,0.21880763006984238,1,228.6052749493811,4,0,0,0,0
686.5780622270029,10,2,2,11,3214.6659667172494,0.720847271114323,1,1,0,0.3420641801747879,0,55.10209744805419,1,0,0,0,0
1423.2969706519714,8,6,1,7,824.5716777351644,1.453670778652838,1,1,0,0.31524056417770596,0,59.461051976026184,3,0,0,1,0
11078.325767083274,12,4,2,6,1386.7615527163134,0.6949279802829741,1,1,1,0.09869949624210779,0,69.9414790988864,0,0,0,0,0
8431.637743945415,12,3,8,5,14702.151574875164,1.0694674357234313,0,1,0,0.8352007030508452,2,35.72344914971501,2,0,1,0,0
3493.785954068745,15,0,3,10,707.3639193805546,1.1532601698082188,1,1,0,0.05234687583670432,0,147.2583680778226,5,0,0,0,0
659.62642971222,17,0,4,19,1779.0699175833302,1.2401299846934264,0,1,0,0.026121192894070527,1,2.179775185120278,3,0,0,0,0
685.3601717700882,11,1,2,6,717.0465384867497,1.0969059976949216,1,1,0,0.11652983159330592,0,221.17519141041333,2,0,0,0,0
1754.7371552338357,17,0,3,14,1217.8537421273275,0.5912303576996888,1,1,0,0.08033849452648895,0,30.862612501401017,4,0,0,0,0
4885.003651261598,15,1,3,8,18387.957554631514,0.9237235609690978,1,1,0,0.2960033121883024,0,83.557729668489,3,0,0,0,0
3891.184579082219,12,3,4,12,1678.9968410290974,1.3288609076812241,1,1,0,0.10572450200779344,1,188.37830727592456,3,0,0,0,0
2532.693600697842,7,4,3,8,5207.259842789815,1.223322924806137,1,1,0,0.15345574051393043,1,107.28300671685051,4,0,0,0,0
2630.899476050516,14,2,2,6,1366.6589250899624,0.8441488745796425,1,1,0,0.26379700983798327,0,211.50959705234618,3,0,0,0,0
4085.0581745301633,7,6,0,9,784.9924296427276,1.7472042247270632,1,1,1,0.19112121843899169,1,72.05275070875201,6,0,0,1,0
455.7684851329683,12,3,2,6,4666.755579084319,0.5948094552025732,1,1,1,0.05626264180691925,0,92.11497047380476,6,0,0,0,0
1459.2983765135727,12,4,4,7,1177.6231134626914,1.1249359425855912,1,1,0,0.16600203252526485,0,22.85453483369693,6,0,0,0,0
1859.0633660422802,11,2,4,4,18935.354692848527,0.26557845981041883,1,1,0,0.5741585342945404,1,18.88530311990331,3,0,0,0,0
2637.920664650493,14,4,1,5,4913.708760247452,0.9494123308583072,1,1,0,0.12207837231169139,0,1.2132092999384296,4,0,0,0,0
1655.6977642905358,7,0,3,14,6685.053920747564,0.8965500658325629,1,1,0,0.30931218728832294,1,78.744438152589,4,0,0,0,0
14713.97749591375,16,0,1,6,11919.028267672822,1.0161553305868838,1,1,0,0.24871749948811012,1,29.073680757593266,2,0,0,0,0
507.4213995400461,11,2,2,7,18998.760456541328,0.9779993038969033,1,1,0,0.23533063227161632,0,68.01816625426257,2,0,0,0,0
